user_id,fraud_score,risk_group,TransactionAmt,service_assignment
8380_512.0_150.0_226.0_visa_credit_337.0_nan_hotmail.com_hotmail.com_82839.0_0.0_0.0_New_Mac OS X 10_10_5_safari generic_MacOS,0.00041285204,Bajo riesgo,25.0,Paquete de Servicios completo
10553_500.0_185.0_224.0_mastercard_credit_nan_nan_icloud.com_icloud.com_152063.0_0.0_0.0_Found_nan_chrome 65.0_Windows,0.2129945,Bajo riesgo,110.664,Paquete de Servicios completo
15063_514.0_150.0_226.0_visa_credit_191.0_nan_anonymous.com_anonymous.com_109402.0_17.0_-3.0_Found_Mac OS X 10_10_5_safari generic_MacOS,0.004258704,Bajo riesgo,200.0,Paquete de Servicios completo
11919_170.0_150.0_224.0_mastercard_debit_387.0_nan_yahoo.com_gmail.com_109482.0_0.0_0.0_New_iOS 10.2.1_mobile safari 10.0_iOS Device,2.9433191e-05,Bajo riesgo,15.0,Paquete de Servicios completo
15063_514.0_150.0_226.0_visa_credit_315.0_nan_msn.com_gmail.com_271159.0_0.0_0.0_New_iOS 11.3.0_mobile safari 11.0_iOS Device,0.013448079,Bajo riesgo,100.0,Paquete de Servicios completo
18246_567.0_150.0_219.0_mastercard_credit_272.0_nan_bellsouth.net_me.com_39683.0_3.0_-1.0_Found_Windows 10_firefox 57.0_Windows,0.00021587037,Bajo riesgo,200.0,Paquete de Servicios completo
18268_583.0_150.0_226.0_visa_credit_269.0_nan_anonymous.com_anonymous.com_132162.0_29.0_-57.0_New_Windows 10_ie 11.0 for tablet_Trident/7.0,0.00014679715,Bajo riesgo,900.0,Paquete de Servicios completo
2616_327.0_150.0_102.0_discover_credit_184.0_nan_gmail.com_anonymous.com_22810.0_0.0_0.0_Found_Windows 10_chrome generic_Windows,0.0017436177,Bajo riesgo,25.0,Paquete de Servicios completo
9500_321.0_150.0_226.0_visa_debit_512.0_nan_aol.com_yahoo.com_119071.0_7.0_-9.0_Found_iOS 11.3.0_mobile safari generic_iOS Device,0.99877256,Fraude,400.0,Sin Paquete de Servicios
6019_583.0_150.0_226.0_visa_credit_310.0_nan_yahoo.com_gmail.com_319227.0_0.0_0.0_Found_iOS 11.3.1_google_iOS Device,0.00012877975,Bajo riesgo,100.0,Paquete de Servicios completo
16566_583.0_150.0_224.0_mastercard_credit_264.0_nan_aol.com_att.net_77754.0_0.0_0.0_Found_Windows 10_chrome 62.0_Windows,0.00074022374,Bajo riesgo,200.0,Paquete de Servicios completo
5943_130.0_185.0_195.0_visa_debit_nan_nan_hotmail.com_hotmail.com_201286.0_0.0_0.0_New_nan_edge 16.0_Windows,0.036519308,Bajo riesgo,34.802,Paquete de Servicios completo
14276_177.0_185.0_137.0_mastercard_credit_nan_nan_hotmail.com_hotmail.com_354532.0_0.0_0.0_New_nan_chrome generic_GT-N5110 Build/JDQ39,0.23688287,Bajo riesgo,12.567,Paquete de Servicios completo
11207_361.0_150.0_226.0_visa_debit_330.0_nan_gmail.com_gmail.com_25735.0_0.0_0.0_New_Windows 10_chrome 63.0_Windows,0.02559592,Bajo riesgo,300.0,Paquete de Servicios completo
4461_375.0_185.0_224.0_mastercard_debit_nan_nan_anonymous.com_anonymous.com_130473.0_0.0_0.0_New_nan_chrome 65.0_Windows,0.002482931,Bajo riesgo,26.928,Paquete de Servicios completo
12839_321.0_150.0_226.0_visa_debit_264.0_nan_gmail.com_hotmail.com_120529.0_0.0_0.0_New_iOS 11.1.1_mobile safari 11.0_iOS Device,0.0001678338,Bajo riesgo,100.0,Paquete de Servicios completo
3336_555.0_214.0_226.0_visa_credit_nan_nan_hotmail.com_hotmail.com_245237.0_3.0_0.0_Found_nan_ie 11.0 for desktop_rv:11.0,0.0010939378,Bajo riesgo,25.014,Paquete de Servicios completo
9633_130.0_185.0_138.0_visa_debit_nan_nan_hotmail.com_hotmail.com_326208.0_3.0_0.0_New_nan_android browser 4.0_LG-H420 Build/LRX21Y,0.00019792153,Bajo riesgo,52.75,Paquete de Servicios completo
9633_296.0_185.0_138.0_visa_debit_nan_nan_hotmail.com_hotmail.com_119991.0_1.0_-1.0_New_nan_chrome 63.0_Windows,0.021845276,Bajo riesgo,10.261,Paquete de Servicios completo
7709_399.0_150.0_150.0_american express_credit_441.0_nan_gmail.com_gmail.com_53428.0_0.0_0.0_Found_Android 7.0_samsung browser 6.2_SAMSUNG SM-G955U Build/NRD90M,0.92461544,Fraude,250.0,Sin Paquete de Servicios
7332_399.0_150.0_119.0_american express_credit_384.0_nan_anonymous.com_yahoo.com_90868.0_6.0_0.0_Found_Mac OS X 10_12_6_chrome 63.0_MacOS,2.8396145e-05,Bajo riesgo,250.0,Paquete de Servicios completo
9350_111.0_150.0_162.0_visa_credit_299.0_nan_gmail.com_gmail.com_153819.0_9.0_-33.0_New_iOS 11.1.1_mobile safari 11.0_iOS Device,0.00014156124,Bajo riesgo,100.0,Paquete de Servicios completo
7800_268.0_150.0_166.0_visa_debit_181.0_nan_icloud.com_me.com_65285.0_10.0_-36.0_New_iOS 11.0.3_mobile safari 11.0_iOS Device,0.0034119259,Bajo riesgo,60.0,Paquete de Servicios completo
4461_375.0_185.0_224.0_mastercard_debit_nan_nan_hotmail.com_hotmail.com_437705.0_0.0_-12.0_Found_nan_chrome 66.0 for android_G3123,0.98800814,Fraude,46.725,Sin Paquete de Servicios
15497_490.0_150.0_226.0_visa_debit_299.0_nan_me.com_gmail.com_827220.0_0.0_0.0_Found_iOS 11.3.0_mobile safari 11.0_iOS Device,0.0008693715,Bajo riesgo,200.0,Paquete de Servicios completo
6019_583.0_150.0_226.0_visa_credit_324.0_nan_aol.com_aol.com_150638.0_0.0_0.0_New_iOS 9.3.5_mobile safari 9.0_iOS Device,0.00021369898,Bajo riesgo,100.0,Paquete de Servicios completo
15885_545.0_185.0_138.0_visa_debit_nan_nan_anonymous.com_anonymous.com_144225.0_0.0_0.0_New_nan_ie 11.0 for desktop_Trident/7.0,0.00039637357,Bajo riesgo,25.945,Paquete de Servicios completo
6019_583.0_150.0_226.0_visa_credit_387.0_nan_gmail.com_gmail.com_139448.0_0.0_0.0_New_Mac OS X 10_12_6_safari generic_MacOS,0.00012665574,Bajo riesgo,100.0,Paquete de Servicios completo
9214_399.0_150.0_223.0_american express_credit_494.0_nan_gmail.com_anonymous.com_15780.0_0.0_-1.0_Found_Windows 7_chrome 62.0_Windows,0.00081079017,Bajo riesgo,100.0,Paquete de Servicios completo
13514_379.0_102.0_226.0_visa_credit_nan_nan_gmail.com_gmail.com_233379.0_4.0_0.0_New_nan_ie 11.0 for desktop_Trident/7.0,0.0057165488,Bajo riesgo,89.638,Paquete de Servicios completo
4461_375.0_185.0_224.0_mastercard_debit_nan_nan_gmail.com_gmail.com_175872.0_0.0_-100.0_New_nan_chrome 62.0 for android_SM-G570M Build/MMB29K,0.0019102796,Bajo riesgo,40.81,Paquete de Servicios completo
9633_130.0_185.0_138.0_visa_debit_nan_nan_yahoo.com.mx_yahoo.com.mx_437886.0_-8.0_-11.0_New_nan_chrome 66.0 for android_5080A Build/MRA58K,0.0010301165,Bajo riesgo,15.985,Paquete de Servicios completo
9026_545.0_185.0_137.0_visa_credit_nan_nan_yahoo.com.mx_yahoo.com.mx_268789.0_1.0_-18.0_New_nan_ie 11.0 for desktop_Trident/7.0,0.00084503315,Bajo riesgo,31.418,Paquete de Servicios completo
2616_327.0_150.0_102.0_discover_credit_264.0_nan_gmail.com_hotmail.com_54638.0_0.0_0.0_New_Windows 10_chrome 63.0_Windows,0.007228232,Bajo riesgo,250.0,Paquete de Servicios completo
1085_500.0_185.0_219.0_mastercard_credit_nan_nan_anonymous.com_anonymous.com_54274.0_3.0_0.0_New_nan_chrome 63.0_Windows,0.016532216,Bajo riesgo,59.091,Paquete de Servicios completo
16136_204.0_185.0_138.0_visa_debit_nan_nan_gmail.com_gmail.com_315521.0_0.0_0.0_New_nan_edge 16.0_Windows,0.0003728685,Bajo riesgo,21.887,Paquete de Servicios completo
16136_204.0_185.0_138.0_visa_debit_nan_nan_gmail.com_gmail.com_112899.0_1.0_0.0_Found_nan_chrome 65.0 for android_CAM-L03 Build/HUAWEICAM-L03,0.00033949074,Bajo riesgo,15.739,Paquete de Servicios completo
6019_583.0_150.0_226.0_visa_credit_204.0_nan_gmail.com_gmail.com_87538.0_15.0_-7.0_New_Windows 7_chrome 62.0_Windows,0.0005991591,Bajo riesgo,100.0,Paquete de Servicios completo
1976_545.0_185.0_102.0_visa_credit_nan_nan_live.com_live.com_274273.0_-10.0_-11.0_Found_nan_chrome generic_ALE-L23 Build/HuaweiALE-L23,0.08594961,Bajo riesgo,88.092,Paquete de Servicios completo
15885_545.0_185.0_138.0_visa_debit_nan_nan_hotmail.com_hotmail.com_89905.0_0.0_0.0_Found_nan_chrome 65.0_Windows,0.0033289506,Bajo riesgo,115.705,Paquete de Servicios completo
10568_204.0_185.0_226.0_visa_credit_nan_nan_outlook.com_outlook.com_472924.0_2.0_-4.0_Found_nan_edge 16.0_Windows,0.0052300077,Bajo riesgo,27.284,Paquete de Servicios completo
6951_111.0_150.0_226.0_visa_debit_441.0_nan_yahoo.com_yahoo.com_74340.0_4.0_-5.0_New_iOS 11.2.0_mobile safari 11.0_iOS Device,4.5626468e-05,Bajo riesgo,30.0,Paquete de Servicios completo
5054_399.0_150.0_119.0_american express_credit_299.0_nan_anonymous.com_anonymous.com_280021.0_0.0_0.0_Found_Windows 7_ie 11.0 for desktop_Trident/7.0,1.3944567e-05,Bajo riesgo,300.0,Paquete de Servicios completo
1164_545.0_185.0_137.0_visa_debit_nan_nan_gmail.com_gmail.com_140071.0_0.0_0.0_Found_nan_chrome 63.0 for android_SM-J700M Build/MMB29K,0.008649615,Bajo riesgo,47.463,Paquete de Servicios completo
18268_583.0_150.0_226.0_visa_credit_472.0_nan_roadrunner.com_roadrunner.com_57754.0_0.0_0.0_New_Windows 10_chrome 66.0_Windows,3.4421413e-05,Bajo riesgo,50.0,Paquete de Servicios completo
15885_545.0_185.0_138.0_visa_debit_nan_nan_gmail.com_gmail.com_142658.0_0.0_0.0_Found_nan_chrome 63.0 for android_SM-J700M Build/LMY48B,0.00031172534,Bajo riesgo,29.85,Paquete de Servicios completo
4198_399.0_150.0_150.0_american express_credit_204.0_nan_anonymous.com_anonymous.com_127417.0_0.0_0.0_New_Mac OS X 10_13_2_safari generic_MacOS,7.739915e-05,Bajo riesgo,250.0,Paquete de Servicios completo
7949_142.0_185.0_226.0_visa_credit_161.0_nan_outlook.com_outlook.com_504697.0_0.0_0.0_Found_nan_chrome 62.0_Windows,0.0042430214,Bajo riesgo,5.943,Paquete de Servicios completo
5812_408.0_185.0_224.0_mastercard_debit_nan_nan_gmail.com_gmail.com_255897.0_0.0_0.0_Found_nan_chrome 64.0_Windows,0.00034810326,Bajo riesgo,58.004,Paquete de Servicios completo
9917_142.0_185.0_138.0_visa_debit_nan_nan_gmail.com_gmail.com_479899.0_0.0_0.0_Found_nan_chrome 65.0 for android_SM-G925I Build/NRD90M,0.9940348,Fraude,28.76,Sin Paquete de Servicios
2249_343.0_150.0_195.0_visa_credit_205.0_nan_gmail.com_yahoo.com_81186.0_3.0_-4.0_New_Windows 10_edge 14.0_Windows,0.00086135766,Bajo riesgo,200.0,Paquete de Servicios completo
18268_583.0_150.0_226.0_visa_credit_nan_nan_yahoo.com_yahoo.com_133133.0_0.0_0.0_Found_nan_chrome 64.0_Windows,0.005025285,Bajo riesgo,46.584,Paquete de Servicios completo
9026_545.0_185.0_137.0_visa_credit_508.0_nan_outlook.es_outlook.es_103892.0_0.0_-9.0_Found_nan_chrome 63.0_Windows,0.0076707727,Bajo riesgo,77.38,Paquete de Servicios completo
7585_553.0_150.0_226.0_visa_credit_181.0_nan_gmail.com_hotmail.com_186853.0_0.0_0.0_New_iOS 11.2.1_mobile safari 11.0_iOS Device,0.00015780103,Bajo riesgo,100.0,Paquete de Servicios completo
13832_375.0_185.0_224.0_mastercard_debit_nan_nan_anonymous.com_anonymous.com_201055.0_0.0_0.0_New_nan_chrome 64.0_Windows,0.012983842,Bajo riesgo,44.107,Paquete de Servicios completo
9350_111.0_150.0_162.0_visa_credit_512.0_nan_msn.com_msn.com_79180.0_0.0_0.0_Found_Windows 10_edge 16.0_Windows,0.0003924638,Bajo riesgo,50.0,Paquete de Servicios completo
11467_187.0_144.0_226.0_visa_credit_nan_nan_hotmail.com_hotmail.com_82998.0_0.0_0.0_Found_nan_chrome 63.0_Windows,0.0010192333,Bajo riesgo,28.334,Paquete de Servicios completo
16659_170.0_150.0_226.0_visa_credit_315.0_nan_me.com_aol.com_33862.0_0.0_0.0_Found_Mac OS X 10_13_3_safari generic_MacOS,0.00046023657,Bajo riesgo,200.0,Paquete de Servicios completo
14426_111.0_150.0_224.0_mastercard_debit_272.0_nan_gmail.com_gmail.com_48708.0_0.0_-1.0_Found_iOS 11.2.1_mobile safari generic_iOS Device,0.024609145,Bajo riesgo,15.0,Paquete de Servicios completo
4461_375.0_185.0_224.0_mastercard_debit_nan_nan_hotmail.com_hotmail.com_269503.0_0.0_0.0_Found_nan_chrome 63.0 for android_Moto X Play Build/NPD26.48-24-1,0.0025335695,Bajo riesgo,30.549,Paquete de Servicios completo
3154_408.0_185.0_224.0_mastercard_debit_nan_nan_outlook.com_outlook.com_202518.0_-3.0_-11.0_New_nan_chrome 65.0_Windows,0.01022117,Bajo riesgo,17.337,Paquete de Servicios completo
4272_111.0_150.0_226.0_visa_debit_299.0_nan_gmail.com_gmail.com_71128.0_0.0_0.0_New_Windows 10_chrome 63.0_Windows,0.0013907002,Bajo riesgo,250.0,Paquete de Servicios completo
7662_555.0_135.0_224.0_mastercard_debit_nan_nan_gmail.com_gmail.com_247463.0_0.0_0.0_New_nan_chrome 53.0 for android_Lenovo,0.00025083355,Bajo riesgo,12.87,Paquete de Servicios completo
9917_142.0_185.0_138.0_visa_debit_nan_nan_outlook.com_outlook.com_291124.0_0.0_-5.0_New_nan_firefox 57.0_Windows,0.0044342875,Bajo riesgo,11.893,Paquete de Servicios completo
4461_375.0_185.0_224.0_mastercard_debit_nan_nan_gmail.com_gmail.com_102973.0_0.0_0.0_Found_nan_chrome 63.0_Windows,0.0037207152,Bajo riesgo,8.162,Paquete de Servicios completo
1865_520.0_150.0_190.0_american express_credit_299.0_nan_anonymous.com_anonymous.com_160625.0_0.0_0.0_New_Windows 10_edge 14.0_Windows,0.019601176,Bajo riesgo,150.0,Paquete de Servicios completo
15890_545.0_185.0_195.0_visa_debit_nan_nan_hotmail.com_hotmail.com_467036.0_0.0_0.0_New_nan_ie 11.0 for desktop_rv:11.0,0.0010370091,Bajo riesgo,80.479,Paquete de Servicios completo
3643_405.0_185.0_137.0_visa_credit_nan_nan_gmail.com_gmail.com_155750.0_0.0_0.0_New_nan_chrome 64.0_Windows,0.047593784,Bajo riesgo,50.3,Paquete de Servicios completo
9917_142.0_185.0_138.0_visa_debit_nan_nan_gmail.com_gmail.com_262335.0_0.0_-13.0_Found_nan_chrome 65.0_Windows,0.9960509,Fraude,20.18,Sin Paquete de Servicios
1974_111.0_150.0_226.0_visa_debit_308.0_nan_gmail.com_gmail.com_139308.0_0.0_0.0_Found_Mac OS X 10_12_6_safari generic_MacOS,0.0003301165,Bajo riesgo,100.0,Paquete de Servicios completo
13929_399.0_150.0_137.0_american express_credit_299.0_nan_gmail.com_gmail.com_161516.0_0.0_0.0_New_iOS 11.1.2_mobile safari 11.0_iOS Device,0.00048627952,Bajo riesgo,75.0,Paquete de Servicios completo
6678_555.0_162.0_126.0_mastercard_debit_296.0_nan_gmail.com_sbcglobal.net_97728.0_0.0_0.0_New_iOS 11.2.0_mobile safari 11.0_iOS Device,0.0058318106,Bajo riesgo,75.0,Paquete de Servicios completo
18268_583.0_150.0_226.0_visa_credit_315.0_nan_gmail.com_gmail.com_123316.0_0.0_-9.0_New_Mac OS X 10_13_1_safari generic_MacOS,0.00079816394,Bajo riesgo,100.0,Paquete de Servicios completo
4272_111.0_150.0_226.0_visa_debit_299.0_nan_me.com_yahoo.com_37650.0_0.0_0.0_Found_Mac OS X 10_10_5_safari generic_MacOS,2.1856145e-05,Bajo riesgo,100.0,Paquete de Servicios completo
1724_583.0_150.0_226.0_visa_credit_299.0_nan_hotmail.com_anonymous.com_56427.0_0.0_-8.0_Found_Windows 7_chrome 63.0_Windows,0.02716756,Bajo riesgo,75.0,Paquete de Servicios completo
9803_583.0_150.0_226.0_visa_credit_299.0_nan_cox.net_cox.net_163184.0_0.0_0.0_Found_Windows 7_firefox 57.0_Windows,0.0028493432,Bajo riesgo,200.0,Paquete de Servicios completo
9633_130.0_185.0_138.0_visa_debit_nan_nan_hotmail.com_hotmail.com_134732.0_0.0_0.0_Found_nan_chrome 64.0_Windows,5.067559e-05,Bajo riesgo,5.68,Paquete de Servicios completo
2650_142.0_185.0_224.0_mastercard_debit_nan_nan_gmail.com_gmail.com_476899.0_0.0_-1.0_Found_nan_Samsung/SM-G532M_SM-G532M Build/MMB29T,0.00885694,Bajo riesgo,89.085,Paquete de Servicios completo
5365_177.0_185.0_224.0_mastercard_credit_nan_nan_hotmail.com_hotmail.com_91813.0_0.0_0.0_Found_nan_chrome generic_Windows,0.062794946,Bajo riesgo,40.564,Paquete de Servicios completo
3852_555.0_171.0_191.0_visa_debit_204.0_nan_gmail.com_gmail.com_34745.0_1.0_-72.0_Found_Mac OS X 10_13_1_chrome 65.0_MacOS,0.7621699,Riesgo alto,15.0,Paquete de Servicios simple
9588_261.0_150.0_117.0_mastercard_debit_299.0_nan_anonymous.com_anonymous.com_68376.0_0.0_0.0_New_Windows 10_edge 16.0_Windows,0.000864219,Bajo riesgo,300.0,Paquete de Servicios completo
9026_545.0_185.0_137.0_visa_credit_nan_nan_gmail.com_gmail.com_513785.0_2.0_0.0_Found_nan_chrome 64.0 for android_SM-J111M Build/LMY47V,0.87816787,Riesgo alto,10.392,Paquete de Servicios simple
15885_545.0_185.0_138.0_visa_debit_nan_nan_anonymous.com_anonymous.com_141446.0_-9.0_-24.0_New_nan_chrome 62.0_Windows,0.0044802357,Bajo riesgo,79.452,Paquete de Servicios completo
10876_104.0_185.0_137.0_visa_credit_nan_nan_gmail.com_gmail.com_144640.0_0.0_0.0_Found_nan_chrome generic_Moto G (5) Build/NPPS25.137-15-11,0.10464655,Bajo riesgo,6.471,Paquete de Servicios completo
16659_170.0_150.0_226.0_visa_credit_512.0_nan_gmail.com_yahoo.com_19450.0_0.0_0.0_Found_Windows 10_chrome 64.0_Windows,0.00033800228,Bajo riesgo,35.0,Paquete de Servicios completo
9633_296.0_185.0_138.0_visa_debit_nan_nan_gmail.com_gmail.com_68115.0_0.0_0.0_Found_nan_chrome 63.0_Windows,0.998382,Fraude,77.338,Sin Paquete de Servicios
6590_110.0_150.0_226.0_visa_credit_299.0_nan_gmail.com_gmail.com_107237.0_0.0_0.0_New_Windows 7_firefox 57.0_Windows,0.0009465678,Bajo riesgo,100.0,Paquete de Servicios completo
16346_324.0_185.0_226.0_visa_credit_nan_nan_anonymous.com_anonymous.com_136155.0_0.0_0.0_Found_nan_chrome 66.0_Windows,0.9998485,Fraude,7.747,Sin Paquete de Servicios
9026_545.0_185.0_137.0_visa_credit_nan_nan_gmail.com_gmail.com_271382.0_-4.0_-14.0_New_nan_chrome 64.0 for android_Hisense T963 Build/MRA58K,0.07891802,Bajo riesgo,25.699,Paquete de Servicios completo
16075_514.0_150.0_102.0_mastercard_credit_327.0_nan_anonymous.com_anonymous.com_172385.0_5.0_-32.0_New_iOS 11.2.6_mobile safari generic_iOS Device,0.00089999253,Bajo riesgo,50.0,Paquete de Servicios completo
1607_542.0_150.0_226.0_visa_debit_299.0_nan_yahoo.com_anonymous.com_168500.0_1.0_0.0_Found_Windows 10_ie 11.0 for desktop_Trident/7.0,8.649568e-05,Bajo riesgo,150.0,Paquete de Servicios completo
15885_545.0_185.0_138.0_visa_debit_nan_nan_outlook.com_outlook.com_236615.0_0.0_0.0_New_nan_chrome 65.0 for android_SM-P355M Build/MMB29M,0.0044580405,Bajo riesgo,6.578,Paquete de Servicios completo
3154_408.0_185.0_224.0_mastercard_debit_nan_nan_hotmail.com_hotmail.com_99219.0_0.0_0.0_Found_nan_chrome 63.0 for android_C6906 Build/14.6.A.1.236,0.02137002,Bajo riesgo,6.18,Paquete de Servicios completo
14725_321.0_150.0_226.0_visa_debit_325.0_nan_frontiernet.net_anonymous.com_234650.0_1.0_0.0_Found_Windows 10_chrome 62.0_Windows,0.00017908106,Bajo riesgo,100.0,Paquete de Servicios completo
9026_545.0_185.0_137.0_visa_credit_nan_nan_hotmail.com_hotmail.com_207776.0_0.0_0.0_New_nan_chrome 65.0_Windows,0.013848721,Bajo riesgo,35.044,Paquete de Servicios completo
12501_490.0_150.0_226.0_visa_debit_204.0_nan_gmail.com_gmail.com_425646.0_0.0_0.0_New_iOS 11.2.0_mobile safari 11.0_iOS Device,0.6961869,Riesgo alto,500.0,Paquete de Servicios simple
5365_177.0_185.0_224.0_mastercard_credit_nan_nan_hotmail.com_hotmail.com_246567.0_-9.0_-18.0_Found_nan_chrome 63.0 for android_SM-A510M Build/MMB29K,0.99987996,Fraude,22.912,Sin Paquete de Servicios
14463_399.0_150.0_133.0_american express_credit_387.0_nan_aol.com_anonymous.com_62849.0_0.0_-1.0_New_Windows 7_chrome 62.0_Windows,0.00017076447,Bajo riesgo,100.0,Paquete de Servicios completo
2884_490.0_150.0_226.0_visa_debit_512.0_nan_gmail.com_ymail.com_130585.0_0.0_0.0_Found_Mac OS X 10_10_5_safari generic_MacOS,3.2885124e-05,Bajo riesgo,20.0,Paquete de Servicios completo
2256_545.0_185.0_226.0_visa_credit_nan_nan_gmail.com_gmail.com_63049.0_0.0_0.0_Found_nan_chrome 63.0_Windows,0.0002736914,Bajo riesgo,30.782,Paquete de Servicios completo
2616_327.0_150.0_102.0_discover_credit_143.0_nan_yahoo.com_gmail.com_98365.0_0.0_0.0_New_Windows 10_edge 16.0_Windows,0.16804542,Bajo riesgo,100.0,Paquete de Servicios completo
7851_555.0_150.0_226.0_visa_debit_327.0_nan_icloud.com_anonymous.com_152071.0_4.0_-35.0_New_iOS 11.2.6_mobile safari generic_iOS Device,0.00014624737,Bajo riesgo,75.0,Paquete de Servicios completo
5365_177.0_185.0_224.0_mastercard_credit_nan_nan_hotmail.com_hotmail.com_183416.0_0.0_0.0_New_nan_chrome 63.0_Windows,0.0056330846,Bajo riesgo,89.549,Paquete de Servicios completo
6019_583.0_150.0_226.0_visa_credit_387.0_nan_gmail.com_bellsouth.net_60566.0_0.0_0.0_New_Mac OS X 10_13_2_safari generic_MacOS,0.0013707262,Bajo riesgo,150.0,Paquete de Servicios completo
4039_399.0_150.0_102.0_american express_credit_254.0_nan_gmail.com_gmail.com_95315.0_0.0_-1.0_New_iOS 10.3.3_mobile safari 10.0_iOS Device,3.3892724e-05,Bajo riesgo,75.0,Paquete de Servicios completo
9633_296.0_185.0_138.0_visa_debit_nan_nan_gmail.com_gmail.com_147900.0_0.0_0.0_New_nan_chrome 63.0_Windows,0.005447422,Bajo riesgo,62.206,Paquete de Servicios completo
6019_583.0_150.0_226.0_visa_credit_110.0_nan_juno.com_juno.com_155983.0_0.0_0.0_New_Windows 7_firefox 59.0_Windows,0.00014507762,Bajo riesgo,100.0,Paquete de Servicios completo
7800_268.0_150.0_166.0_visa_debit_325.0_nan_gmail.com_gmail.com_82310.0_0.0_0.0_New_Mac OS X 10_13_2_safari generic_MacOS,0.0008347283,Bajo riesgo,25.0,Paquete de Servicios completo
13844_583.0_150.0_226.0_visa_credit_126.0_nan_aol.com_aol.com_92527.0_3.0_0.0_New_iOS 10.3.3_mobile safari 10.0_iOS Device,0.00044570543,Bajo riesgo,125.0,Paquete de Servicios completo
5303_399.0_150.0_118.0_american express_credit_204.0_nan_gmail.com_gmail.com_26931.0_0.0_0.0_Found_Windows 10_chrome 63.0_Windows,0.00018133664,Bajo riesgo,50.0,Paquete de Servicios completo
15465_399.0_150.0_132.0_american express_credit_299.0_nan_yahoo.com_gmail.com_81853.0_0.0_0.0_Found_Mac OS X 10_12_3_safari generic_MacOS,9.819581e-05,Bajo riesgo,150.0,Paquete de Servicios completo
9759_399.0_150.0_185.0_american express_credit_204.0_nan_aol.com_aol.com_178465.0_0.0_0.0_New_Mac OS X 10_12_6_safari generic_MacOS,0.00013773814,Bajo riesgo,300.0,Paquete de Servicios completo
1027_555.0_148.0_226.0_visa_credit_nan_nan_gmail.com_gmail.com_209936.0_1.0_-5.0_New_nan_chrome 65.0_Windows,0.003145396,Bajo riesgo,66.462,Paquete de Servicios completo
4577_583.0_150.0_219.0_mastercard_credit_299.0_nan_gmail.com_hotmail.com_38780.0_0.0_0.0_Found_iOS 11.1.2_mobile safari 11.0_iOS Device,0.07312876,Bajo riesgo,75.0,Paquete de Servicios completo
6344_327.0_150.0_224.0_discover_credit_325.0_nan_gmail.com_gmail.com_47340.0_0.0_0.0_Found_Windows 8.1_chrome 63.0_Windows,0.004713886,Bajo riesgo,50.0,Paquete de Servicios completo
18301_459.0_185.0_224.0_mastercard_credit_nan_nan_gmail.com_gmail.com_117014.0_0.0_-5.0_Found_nan_chrome 64.0_Windows,0.89580643,Riesgo alto,21.449,Paquete de Servicios simple
16659_170.0_150.0_226.0_visa_credit_126.0_nan_gmail.com_gmail.com_35241.0_0.0_0.0_Found_Mac OS X 10_10_5_chrome 61.0_MacOS,3.5161163e-05,Bajo riesgo,200.0,Paquete de Servicios completo
3895_399.0_150.0_118.0_american express_credit_181.0_nan_att.net_anonymous.com_22833.0_0.0_0.0_Found_Mac OS X 10_13_3_chrome 64.0_MacOS,1.21834e-06,Bajo riesgo,300.0,Paquete de Servicios completo
6832_134.0_150.0_226.0_visa_credit_nan_nan_anonymous.com_anonymous.com_169406.0_0.0_0.0_New_nan_chrome 64.0_Windows,0.013255146,Bajo riesgo,21.751,Paquete de Servicios completo
10486_514.0_150.0_219.0_mastercard_credit_494.0_nan_gmail.com_gmail.com_138041.0_0.0_0.0_Found_Mac OS X 10_10_5_chrome 58.0_MacOS,0.0038029964,Bajo riesgo,100.0,Paquete de Servicios completo
15215_555.0_119.0_102.0_visa_credit_nan_nan_gmail.com_gmail.com_106271.0_0.0_0.0_Found_nan_chrome 62.0_Windows,0.0006802911,Bajo riesgo,28.355,Paquete de Servicios completo
12839_321.0_150.0_226.0_visa_debit_264.0_nan_gmail.com_gmail.com_186148.0_23.0_-24.0_New_iOS 10.1.1_mobile safari 10.0_iOS Device,7.393009e-05,Bajo riesgo,50.0,Paquete de Servicios completo
13521_555.0_119.0_226.0_visa_credit_nan_nan_gmail.com_gmail.com_259136.0_0.0_0.0_New_nan_chrome 64.0 for android_SM-T530 Build/LRX22G,0.00051691587,Bajo riesgo,26.826,Paquete de Servicios completo
15885_545.0_185.0_138.0_visa_debit_nan_nan_hotmail.com_hotmail.com_452329.0_0.0_0.0_New_nan_chrome 64.0 for android_SM-J700M Build/MMB29K,0.0016195294,Bajo riesgo,4.834,Paquete de Servicios completo
3154_408.0_185.0_224.0_mastercard_debit_nan_nan_anonymous.com_anonymous.com_162988.0_0.0_0.0_New_nan_chrome 63.0_Windows,0.0004641699,Bajo riesgo,30.549,Paquete de Servicios completo
4030_174.0_150.0_226.0_visa_debit_126.0_nan_hotmail.com_gmail.com_97037.0_0.0_0.0_Found_Android 7.0_samsung browser 6.2_SAMSUNG SM-G935T Build/NRD90M,0.00049353467,Bajo riesgo,25.0,Paquete de Servicios completo
15063_514.0_150.0_226.0_visa_credit_299.0_nan_gmail.com_gmail.com_26077.0_9.0_-12.0_Found_iOS 11.3.1_chrome 66.0 for ios_iOS Device,0.00011324529,Bajo riesgo,100.0,Paquete de Servicios completo
